customer_id,application_date,is_now_account,received_bonus,redeemed_bonus,initial_deposit,retained_60_days
1318,2025-01-05,False,False,False,855.4418455038564,False
1319,2025-01-23,False,False,False,706.7392919507558,True
1320,2025-01-10,False,False,False,637.7632955689586,False
1321,2025-02-13,False,False,False,1555.0250034631708,True
1322,2025-01-02,False,False,False,728.1242975550082,True
1323,2025-01-13,False,False,False,1299.5785328321024,True
1324,2025-02-09,False,False,False,893.2512763320857,True
1325,2025-01-02,False,False,False,1162.1428588057406,True
1326,2025-03-25,True,True,False,1310.9031574463545,False
1327,2025-03-06,False,False,False,462.6162079220637,True
1328,2025-03-04,True,True,False,1849.0822108754455,True
1329,2025-04-11,False,False,False,1181.7174882525167,True
1330,2025-03-14,True,True,True,1841.854575201247,True
1331,2025-01-17,False,False,False,1696.514425693731,True
1332,2025-01-09,False,False,False,1243.657224300659,False
1333,2025-03-16,True,True,True,984.9620587594561,True
1334,2025-01-15,False,False,False,1278.1515091603771,True
1335,2025-01-24,False,False,False,299.78835481330975,True
1336,2025-02-07,False,False,False,1211.459283044321,False
1337,2025-04-29,True,True,True,1452.9938779495376,False
1338,2025-02-04,False,False,False,1227.8241322665447,False
1339,2025-04-04,False,False,False,921.1613569158693,True
1340,2025-04-05,True,True,True,2094.5800064223786,True
1341,2025-02-18,False,False,False,636.4437253844496,False
1342,2025-03-10,True,False,False,2015.1643661250773,True
1343,2025-03-03,False,False,False,879.8706395048807,True
1344,2025-03-01,True,True,True,1594.8888069631923,True
1345,2025-04-18,True,True,True,672.1327447510228,True
1346,2025-02-19,False,False,False,1061.1816068279668,False
1347,2025-03-19,True,True,True,1795.8123616423295,True
1348,2025-04-27,True,True,False,2276.9165711478395,True
1349,2025-04-30,True,True,True,2041.0420985765163,True
1350,2025-03-16,True,True,False,1566.9921119716612,True
1351,2025-01-09,False,False,False,1005.3745233481384,True
1352,2025-02-03,False,False,False,1037.4346790177933,True
1353,2025-03-17,True,False,False,172.52627969161995,False
1354,2025-04-09,True,False,False,1620.6999831339547,True
1355,2025-02-04,False,False,False,993.8159422228299,False
1356,2025-01-01,False,False,False,1432.6889944509921,True
1357,2025-02-09,False,False,False,563.3632189445942,True
1358,2025-03-05,True,True,False,1647.4217815763388,True
1359,2025-01-22,False,False,False,509.9007115839014,True
1360,2025-03-01,True,True,True,1725.5218168729455,True
1361,2025-03-05,True,True,True,1161.488357459637,True
1362,2025-04-03,False,False,False,602.9486942097246,True
1363,2025-03-13,True,True,False,2205.823251959779,False
1364,2025-01-11,False,False,False,686.1251410356947,False
1365,2025-04-15,True,True,False,2899.2829560154523,False
1366,2025-04-11,False,False,False,519.9755586956065,True
1367,2025-01-14,False,False,False,732.2580744508505,True
1368,2025-03-01,False,False,False,1039.4139504755094,False
1369,2025-01-30,False,False,False,1213.4421362148942,True
1370,2025-02-04,False,False,False,1027.8150707316609,False
1371,2025-03-26,False,False,False,1148.542194540295,False
1372,2025-02-06,False,False,False,835.2350077666131,False
1373,2025-01-05,False,False,False,672.6680301709439,False
1374,2025-03-24,True,True,False,552.1269282937116,True
1375,2025-03-19,True,False,False,1507.3336863427996,False
1376,2025-01-26,False,False,False,853.6795013281306,True
1377,2025-03-03,False,False,False,503.87429947515545,True
1378,2025-01-04,False,False,False,1366.9519353156238,True
1379,2025-03-30,False,False,False,1379.30630965094,True
1380,2025-04-19,True,True,True,1201.6208409903545,True
1381,2025-02-11,False,False,False,801.8161625897683,True
1382,2025-03-30,False,False,False,922.2110893822012,True
1383,2025-01-18,False,False,False,936.7637426264288,False
1384,2025-02-09,False,False,False,1230.8610743484096,False
1385,2025-03-13,True,True,False,1491.129082742811,True
1386,2025-02-08,False,False,False,824.9186310689447,True
1387,2025-04-14,False,False,False,944.8994787534346,True
1388,2025-01-14,False,False,False,1077.5171833001402,True
1389,2025-02-01,False,False,False,1259.9137370426067,True
1390,2025-02-20,False,False,False,1093.2941703980202,True
1391,2025-02-07,False,False,False,1525.6313338556133,True
1392,2025-04-07,False,False,False,702.5360242572194,True
1393,2025-01-23,False,False,False,1438.4907064642232,False
1394,2025-03-04,False,False,False,713.8375383303255,False
1395,2025-01-15,False,False,False,881.4089753322041,True
1396,2025-04-07,True,False,False,412.3092839804133,False
1397,2025-01-25,False,False,False,1353.3610248526206,True
1398,2025-01-17,False,False,False,881.9036564765014,True
1399,2025-04-07,True,True,True,1518.452669276507,False
1400,2025-04-21,True,True,True,2010.699884440919,True
1401,2025-04-29,True,True,True,911.6562892224733,False
1402,2025-03-07,False,False,False,988.4692547959826,True
1403,2025-03-19,True,True,True,1148.1566172540013,False
1404,2025-02-22,False,False,False,1381.4467194652384,True
1405,2025-04-14,False,False,False,1383.521888177205,False
1406,2025-04-14,False,False,False,749.2006934675312,False
1407,2025-02-20,False,False,False,703.0914281447044,True
1408,2025-02-08,False,False,False,811.3058772385556,True
1409,2025-02-20,False,False,False,1159.7184167080736,False
1410,2025-03-11,False,False,False,1160.9083607906064,True
1411,2025-01-06,False,False,False,2022.4152117537983,False
1412,2025-03-08,False,False,False,907.3961284298443,True
1413,2025-01-07,False,False,False,1027.4108993190148,True
1414,2025-02-20,False,False,False,1579.5199014009281,False
1415,2025-03-13,True,False,False,1405.8170766901724,True
1416,2025-02-11,False,False,False,673.5772981856899,True
1417,2025-03-05,True,True,True,1366.9813744281269,True
1418,2025-04-26,False,False,False,1211.4445938675499,True
1419,2025-01-15,False,False,False,897.4914363424132,False
1420,2025-04-21,True,True,False,1971.347833749637,True
1421,2025-01-29,False,False,False,1211.8870168300662,False
1422,2025-02-02,False,False,False,862.466479353574,True
1423,2025-04-26,False,False,False,1465.5108978993312,True
1424,2025-04-04,True,False,False,1327.7566175229604,True
1425,2025-04-13,False,False,False,1131.1935334974162,False
1426,2025-01-27,False,False,False,819.3658251314183,True
1427,2025-02-05,False,False,False,492.1276862665788,True
1428,2025-01-29,False,False,False,1107.5115934242588,True
1429,2025-02-07,False,False,False,1578.7983958966893,False
1430,2025-02-26,False,False,False,983.8476780814156,True
1431,2025-04-07,True,True,True,1310.803653653099,False
1432,2025-04-11,False,False,False,1066.617417558035,True
1433,2025-01-27,False,False,False,754.3951374515909,True
1434,2025-02-24,False,False,False,1316.1376472010597,False
1435,2025-02-02,False,False,False,931.4096750611334,True
1436,2025-03-09,False,False,False,468.23129738398404,True
1437,2025-03-27,False,False,False,1152.5571954787765,True
1438,2025-03-07,True,True,True,671.4118198492162,True
1439,2025-01-10,False,False,False,910.0365017150128,True
1440,2025-01-05,False,False,False,688.3592061046422,True
1441,2025-03-15,False,False,False,1536.741219028354,True
1442,2025-04-07,False,False,False,864.4274404278393,False
1443,2025-04-28,True,True,True,1001.3743827714536,False
1444,2025-02-07,False,False,False,861.0214320402956,True
1445,2025-01-13,False,False,False,1204.2472627518262,True
1446,2025-01-31,False,False,False,1016.035649728191,True
1447,2025-02-16,False,False,False,1008.4044375870704,True
1448,2025-04-10,True,True,True,871.0797219973401,True
1449,2025-04-19,True,False,False,1694.2926445163016,True
1450,2025-03-29,True,True,True,2373.1461003300456,True
1451,2025-02-21,False,False,False,689.6861853511205,True
1452,2025-02-25,False,False,False,750.314972006918,False
1453,2025-01-15,False,False,False,1883.3738872160388,True
1454,2025-01-29,False,False,False,699.5194477939626,False
1455,2025-01-08,False,False,False,833.6268946546413,True
1456,2025-01-05,False,False,False,1415.1101161688302,True
1457,2025-01-29,False,False,False,1424.1477973341366,True
1458,2025-02-16,False,False,False,271.5750768816878,True
1459,2025-03-09,False,False,False,1229.6277741852139,False
1460,2025-03-17,False,False,False,941.4985705297304,False
1461,2025-02-14,False,False,False,955.1935236908529,False
1462,2025-01-02,False,False,False,1349.5370750222635,False
1463,2025-01-27,False,False,False,895.547221668286,True
1464,2025-04-05,True,False,False,1397.3213880605927,True
1465,2025-04-25,True,True,True,2214.8653630961758,False
1466,2025-04-25,True,True,True,1627.6700500454654,False
1467,2025-02-05,False,False,False,1104.2071039770638,True
1468,2025-02-05,False,False,False,1396.9989779032037,True
1469,2025-01-26,False,False,False,1128.2655403328072,True
1470,2025-02-12,False,False,False,996.1406854100046,False
1471,2025-01-27,False,False,False,1163.916629292778,False
1472,2025-03-10,True,False,False,1981.9724245398338,True
1473,2025-01-20,False,False,False,1173.403106546577,False
1474,2025-01-11,False,False,False,799.8085186369286,True
1475,2025-03-15,True,True,True,1724.8642377530557,False
1476,2025-04-14,False,False,False,364.1344493081855,False
1477,2025-02-07,False,False,False,1460.1764333472051,True
1478,2025-01-06,False,False,False,1459.3243679851662,True
1479,2025-03-13,False,False,False,1266.8203089533308,False
1480,2025-01-23,False,False,False,1373.7803374931093,False
1481,2025-02-16,False,False,False,977.7513961341743,False
1482,2025-03-31,True,True,True,1452.5865054765004,True
1483,2025-02-15,False,False,False,623.8291722627748,True
1484,2025-04-17,True,True,True,1477.6743494356883,True
1485,2025-01-12,False,False,False,774.815522797547,False
1486,2025-03-31,False,False,False,887.8713550096695,True
1487,2025-01-13,False,False,False,1067.2414304617103,True
1488,2025-04-14,True,True,True,832.1070188075677,True
1489,2025-03-03,True,True,True,1222.8987725237105,True
1490,2025-03-23,False,False,False,457.5648038739779,True
1491,2025-03-30,True,True,True,1361.164901456847,False
1492,2025-04-07,False,False,False,1247.2489950548452,True
1493,2025-04-21,True,True,True,1295.4657068383124,False
1494,2025-04-14,True,True,True,1609.9810499075816,True
1495,2025-03-01,True,True,True,1247.0468322846443,False
1496,2025-02-12,False,False,False,872.7244856163744,False
1497,2025-03-17,False,False,False,1055.3466650805938,True
1498,2025-04-18,False,False,False,936.8668346680769,True
1499,2025-04-10,False,False,False,999.869911474417,True
1500,2025-04-22,True,True,True,829.8079074518417,True
1501,2025-03-09,True,True,True,1392.7966576256208,True
1502,2025-01-05,False,False,False,633.464496560598,False
1503,2025-04-30,False,False,False,888.375337678937,False
1504,2025-02-06,False,False,False,876.2161472389508,True
1505,2025-03-13,True,True,False,2328.8702750134794,True
1506,2025-04-16,False,False,False,1272.63499893404,False
1507,2025-04-23,True,True,True,1065.2922842236949,True
1508,2025-04-02,True,True,False,1516.0793097825908,True
1509,2025-01-31,False,False,False,330.53373388319005,False
1510,2025-01-09,False,False,False,1397.2134442486415,True
1511,2025-04-28,False,False,False,949.6398814056662,False
1512,2025-02-20,False,False,False,1077.592350760698,True
1513,2025-01-29,False,False,False,1076.8838881874315,True
1514,2025-03-19,True,False,False,1910.7412195858183,True
1515,2025-02-09,False,False,False,926.82767726233,True
1516,2025-02-10,False,False,False,766.872053959249,True
1517,2025-03-27,True,True,True,1396.328086732002,False
1518,2025-01-11,False,False,False,332.84408128862935,True
1519,2025-01-23,False,False,False,714.0029629790363,False
1520,2025-01-01,False,False,False,903.3790525439065,True
1521,2025-02-15,False,False,False,1449.2487147740358,False
1522,2025-04-11,True,True,True,1247.5923174506515,True
1523,2025-01-21,False,False,False,508.58791391713385,True
1524,2025-03-31,True,True,False,1822.8674735421357,True
1525,2025-04-20,False,False,False,1216.399302478525,True
1526,2025-02-05,False,False,False,1668.0709417743406,True
1527,2025-02-23,False,False,False,898.0756413457573,False
1528,2025-03-28,False,False,False,644.6685796590739,True
1529,2025-02-26,False,False,False,1096.710480708829,True
1530,2025-01-01,False,False,False,987.0143185361171,True
1531,2025-03-04,False,False,False,1138.9926013565844,True
1532,2025-02-23,False,False,False,1207.1424804512,True
1533,2025-02-24,False,False,False,1095.9795076413498,False
1534,2025-04-25,True,True,True,1143.2491125014026,True
1535,2025-02-09,False,False,False,1490.7054959085021,True
1536,2025-01-15,False,False,False,912.6824709137801,True
1537,2025-01-21,False,False,False,632.6707293373627,True
1538,2025-02-16,False,False,False,1094.192725145242,True
1539,2025-03-14,False,False,False,615.600090944266,False
1540,2025-02-22,False,False,False,663.5224741795653,False
1541,2025-01-09,False,False,False,753.3699433455954,True
1542,2025-03-15,False,False,False,624.7777897374842,False
1543,2025-02-21,False,False,False,1350.5695126026476,True
1544,2025-02-26,False,False,False,1014.6733294052412,False
1545,2025-04-27,False,False,False,1212.036651158187,False
1546,2025-01-26,False,False,False,1153.0793154775974,True
1547,2025-02-10,False,False,False,937.0148404653278,True
1548,2025-02-04,False,False,False,1288.1511565230371,True
1549,2025-03-04,True,True,True,1002.9471328845889,False
1550,2025-04-26,True,True,True,2398.1853873793384,True
1551,2025-01-25,False,False,False,787.6476442734267,False
1552,2025-03-31,True,True,True,1607.2894631210743,True
1553,2025-03-16,False,False,False,967.859437516079,True
1554,2025-02-07,False,False,False,1179.4083220991886,False
1555,2025-01-02,False,False,False,825.561507110332,False
1556,2025-01-07,False,False,False,1254.1058731436367,True
1557,2025-03-23,False,False,False,1231.8409270294826,False
1558,2025-04-01,True,False,False,1106.685014222875,False
1559,2025-02-03,False,False,False,1001.2375281148542,True
1560,2025-04-01,True,True,True,1987.3628004528641,True
1561,2025-01-17,False,False,False,910.0835816166964,False
1562,2025-02-12,False,False,False,1415.4131002841289,False
1563,2025-02-28,False,False,False,634.8258632722866,True
1564,2025-04-18,True,False,False,2093.107867201217,True
1565,2025-02-20,False,False,False,745.1986455804474,False
1566,2025-02-23,False,False,False,1308.97644310365,False
1567,2025-01-24,False,False,False,691.4158237703898,False
1568,2025-01-25,False,False,False,450.2253202906604,False
1569,2025-03-12,False,False,False,1129.4155355201567,False
1570,2025-02-21,False,False,False,958.2484611942699,False
1571,2025-03-11,True,False,False,1238.0936977454896,True
1572,2025-04-27,False,False,False,1243.7030187161304,False
1573,2025-03-29,True,True,True,1731.4032295909274,True
1574,2025-02-02,False,False,False,567.0465192599286,False
1575,2025-02-18,False,False,False,640.5693043616727,True
1576,2025-01-29,False,False,False,468.0427263460713,True
1577,2025-03-04,False,False,False,958.5215518148402,True
1578,2025-04-17,True,False,False,2637.4942067682323,True
1579,2025-01-22,False,False,False,945.7841753182389,True
1580,2025-01-26,False,False,False,1052.0692526516907,False
1581,2025-01-28,False,False,False,1569.49021310869,False
1582,2025-04-24,True,True,True,2124.327876944819,False
1583,2025-03-26,True,True,True,849.2268084073271,False
1584,2025-02-18,False,False,False,530.5609657375983,True
1585,2025-03-12,True,True,True,2377.895271766492,True
1586,2025-03-22,True,False,False,1178.4579337728214,False
1587,2025-03-25,False,False,False,1117.251792456822,True
1588,2025-04-15,True,True,False,1514.4093567641798,True
1589,2025-02-18,False,False,False,887.0651361277652,True
1590,2025-01-20,False,False,False,1022.0118794004006,True
1591,2025-04-28,False,False,False,877.5661462933174,True
1592,2025-03-27,False,False,False,814.8682207386485,True
1593,2025-04-02,True,True,True,2082.9389057286394,True
1594,2025-03-04,False,False,False,769.5456305991152,False
1595,2025-03-02,True,True,False,1194.8000832296552,True
1596,2025-04-14,False,False,False,1262.5347869633463,True
1597,2025-02-18,False,False,False,1022.847703073875,True
1598,2025-03-12,True,True,False,1167.7192962676013,True
1599,2025-01-01,False,False,False,976.429195753362,True
1600,2025-04-06,True,True,True,923.2145014490952,True
1601,2025-01-13,False,False,False,857.7972226290304,True
1602,2025-04-04,True,True,True,1922.5215336552462,True
1603,2025-03-28,False,False,False,919.5756673343506,False
1604,2025-02-20,False,False,False,807.2507935422179,True
1605,2025-02-25,False,False,False,532.7383285551153,False
1606,2025-03-24,True,True,True,1290.0278802156504,True
1607,2025-03-03,True,True,False,1619.4584335498137,False
1608,2025-02-01,False,False,False,825.6080794138862,True
1609,2025-01-30,False,False,False,707.6202083337889,True
1610,2025-01-29,False,False,False,1467.2130996292733,False
1611,2025-02-18,False,False,False,1180.1202847873317,False
1612,2025-02-14,False,False,False,1657.6407130756565,True
1613,2025-04-03,True,True,True,532.9780391261903,True
1614,2025-01-30,False,False,False,1093.9431176613066,True
1615,2025-01-16,False,False,False,869.6173272837019,True
1616,2025-02-09,False,False,False,1005.8959005545622,False
1617,2025-01-19,False,False,False,1555.2320938036046,False
1618,2025-01-18,False,False,False,478.1521400645247,False
1619,2025-01-01,False,False,False,828.1857509304399,True
1620,2025-03-19,False,False,False,775.5613364180632,False
1621,2025-04-25,True,True,True,672.6075241023823,True
1622,2025-02-16,False,False,False,366.79574572347565,False
1623,2025-04-24,False,False,False,1385.6110483113177,True
1624,2025-03-07,False,False,False,1397.528816831446,True
1625,2025-04-28,False,False,False,1174.5643898728122,True
1626,2025-04-02,True,True,True,2550.197805477835,False
1627,2025-04-23,True,True,True,1367.4191138829792,True
1628,2025-04-24,False,False,False,1259.7955998886587,False
1629,2025-04-04,True,True,True,482.8304821133072,True
1630,2025-02-07,False,False,False,985.1917999870466,True
1631,2025-02-20,False,False,False,1423.1741196319672,True
1632,2025-03-04,True,True,False,1481.6384311846123,True
1633,2025-01-04,False,False,False,949.350340546144,False
1634,2025-01-01,False,False,False,1187.6800988673924,True
1635,2025-01-08,False,False,False,1095.352287257471,False
1636,2025-01-29,False,False,False,1167.9892720827452,False
1637,2025-02-24,False,False,False,1160.060991790013,False
1638,2025-04-13,True,False,False,389.77312424804904,False
1639,2025-01-03,False,False,False,890.5544782962903,False
1640,2025-02-01,False,False,False,790.7483387067143,True
1641,2025-01-10,False,False,False,1041.1416359132759,False
1642,2025-03-15,True,True,False,1651.7211251455037,False
1643,2025-03-24,False,False,False,992.5417893168516,False
1644,2025-04-20,True,True,False,1552.2432708028439,True
1645,2025-02-03,False,False,False,1033.7311978336538,True
1646,2025-04-07,True,True,True,1523.0425067702322,True
1647,2025-03-28,False,False,False,958.6251876821486,True
1648,2025-02-24,False,False,False,1180.8510957833523,True
1649,2025-04-02,True,False,False,2584.8853743753325,True
1650,2025-02-01,False,False,False,663.8680089625801,True
1651,2025-02-19,False,False,False,997.929481720254,False
1652,2025-01-07,False,False,False,1354.3293781615234,True
1653,2025-04-03,True,True,True,999.7236826326357,True
1654,2025-01-08,False,False,False,374.0798699108826,True
1655,2025-03-06,False,False,False,1219.8577847640515,False
1656,2025-02-26,False,False,False,540.594879156159,True
1657,2025-04-29,True,True,True,1616.6072801241737,True
1658,2025-03-08,False,False,False,1163.3229192572842,False
1659,2025-03-29,True,True,True,1937.7474416308605,False
1660,2025-03-28,True,True,True,1344.8017575224671,True
1661,2025-02-28,False,False,False,920.760100746739,True
1662,2025-03-13,False,False,False,1044.8091088453987,True
1663,2025-02-23,False,False,False,568.5308760588559,False
1664,2025-05-01,True,True,True,1607.1971736908424,True
1665,2025-04-21,False,False,False,1277.1587713477388,True
1666,2025-04-11,True,True,True,1616.2550168287294,False
1667,2025-03-08,False,False,False,1245.587105047145,True
1668,2025-02-20,False,False,False,394.38408301624054,True
1669,2025-04-07,True,True,True,1518.804723151869,False
1670,2025-04-02,False,False,False,905.5639440143217,False
1671,2025-04-21,True,True,True,652.6247375735704,True
1672,2025-01-08,False,False,False,828.1861960506092,True
1673,2025-02-03,False,False,False,819.9978584636054,False
1674,2025-02-04,False,False,False,1332.1481138306988,True
1675,2025-04-06,False,False,False,1356.6070525187645,True
1676,2025-03-29,False,False,False,872.6814304571467,True
1677,2025-03-19,True,True,True,1574.7106853463374,True
1678,2025-02-01,False,False,False,913.8837096646247,True
1679,2025-04-30,False,False,False,1665.323606964544,True
1680,2025-02-15,False,False,False,1005.0886448664996,True
1681,2025-04-17,False,False,False,1471.3049969345188,True
1682,2025-01-16,False,False,False,1219.6051794691127,False
1683,2025-03-09,False,False,False,968.5404306816923,False
1684,2025-04-26,True,True,True,1422.3292229419953,True
1685,2025-02-06,False,False,False,1233.7569164232718,True
1686,2025-02-23,False,False,False,764.1608091452179,True
1687,2025-03-26,False,False,False,884.0460864358259,False
1688,2025-01-14,False,False,False,1197.6525953114447,False
1689,2025-04-05,True,True,False,1803.1500916735479,False
1690,2025-02-24,False,False,False,881.5141755812288,True
1691,2025-02-17,False,False,False,907.6167831024874,False
1692,2025-03-23,True,True,True,1392.1331461147252,False
1693,2025-01-07,False,False,False,1134.839395592344,True
1694,2025-03-15,True,True,True,1480.238076917588,False
1695,2025-01-07,False,False,False,593.1483816415098,False
1696,2025-02-02,False,False,False,853.7599523623046,False
1697,2025-01-23,False,False,False,889.8875811752634,False
1698,2025-03-26,True,True,False,1143.9812568961338,True
1699,2025-01-19,False,False,False,1179.7275301344862,True
1700,2025-04-22,False,False,False,789.3419515328181,False
1701,2025-01-19,False,False,False,1811.1625577767677,True
1702,2025-02-05,False,False,False,1415.6666746650922,True
1703,2025-01-29,False,False,False,1414.2209237917293,False
1704,2025-03-01,False,False,False,689.8903561578102,True
1705,2025-03-23,True,True,True,100.0,True
1706,2025-01-02,False,False,False,898.2791816154185,False
1707,2025-01-01,False,False,False,1088.0577617834965,False
1708,2025-02-16,False,False,False,951.4123626069933,True
1709,2025-03-10,False,False,False,841.0530953422582,True
1710,2025-01-20,False,False,False,477.70363131894703,True
1711,2025-01-11,False,False,False,798.3576179830648,False
1712,2025-04-16,True,False,False,1760.5198787835561,True
1713,2025-01-02,False,False,False,851.3898466705903,False
1714,2025-03-08,True,True,False,641.8364451613932,False
1715,2025-03-28,False,False,False,760.5138498442793,True
1716,2025-04-29,False,False,False,1496.4575304963494,True
1717,2025-01-12,False,False,False,1212.5341914845949,True
1718,2025-01-20,False,False,False,1286.8029812888826,False
1719,2025-01-05,False,False,False,1081.8316423013619,False
1720,2025-02-06,False,False,False,599.4706461346739,True
1721,2025-02-07,False,False,False,1221.5293614064217,True
1722,2025-04-04,True,True,False,1885.2133859531602,True
1723,2025-01-09,False,False,False,1448.2176749942168,True
1724,2025-04-08,True,True,False,711.79509609516,True
1725,2025-02-22,False,False,False,1000.2962977477036,True
1726,2025-02-13,False,False,False,999.4325306212547,True
1727,2025-04-09,True,False,False,1993.3456099972502,True
1728,2025-04-26,True,True,False,1956.3748899569232,False
1729,2025-03-27,True,True,False,1084.4760758444509,False
1730,2025-04-18,True,True,False,2177.7477664375037,True
1731,2025-01-24,False,False,False,1662.8400369408862,True
1732,2025-03-22,True,False,False,1803.81587967407,True
1733,2025-03-15,True,True,True,2243.639813636451,True
1734,2025-01-30,False,False,False,1043.4158724035376,False
1735,2025-04-30,True,True,True,1385.1422032774426,False
1736,2025-02-28,False,False,False,1137.1906298839756,False
1737,2025-04-20,True,True,True,693.4609231620948,True
1738,2025-03-28,False,False,False,1306.8414503764723,False
1739,2025-04-06,True,False,False,1381.5842705172136,True
1740,2025-03-22,False,False,False,1056.14422591541,True
1741,2025-04-24,True,True,True,1443.7092677330263,False
1742,2025-04-25,True,True,True,353.1513748862219,True
1743,2025-03-22,True,True,True,1889.5147689898567,True
1744,2025-01-14,False,False,False,1026.143978127381,True
1745,2025-01-09,False,False,False,1622.967754688479,True
1746,2025-02-09,False,False,False,754.522396397163,True
1747,2025-03-07,True,True,True,1683.4928782755132,True
1748,2025-04-19,False,False,False,716.9459894068134,False
1749,2025-01-25,False,False,False,868.4842675942389,False
1750,2025-04-13,True,True,False,2275.561294733207,False
1751,2025-03-14,True,True,True,1410.7655027927754,True
1752,2025-04-28,True,True,False,1590.7627483733238,True
1753,2025-01-22,False,False,False,426.06671830580035,False
1754,2025-04-17,True,True,True,1960.8381597387838,True
1755,2025-04-20,True,True,True,1851.3683358047128,False
1756,2025-01-04,False,False,False,585.6061496816199,False
1757,2025-01-26,False,False,False,995.1303167557559,True
1758,2025-02-27,False,False,False,366.52846953596963,True
1759,2025-01-29,False,False,False,1299.9721201495177,True
1760,2025-04-19,False,False,False,1223.4367936702122,False
1761,2025-04-08,True,True,True,1854.6836972917065,False
1762,2025-03-28,True,True,False,1697.8809021290351,True
1763,2025-02-06,False,False,False,709.5267909095305,True
1764,2025-03-16,True,True,True,2242.1495454591586,True
1765,2025-03-11,True,True,False,1652.2648746650618,True
1766,2025-01-18,False,False,False,1404.5972912778932,False
1767,2025-03-26,False,False,False,1346.248834126437,False
1768,2025-02-11,False,False,False,1065.7436015972041,False
1769,2025-04-10,True,True,True,1274.9024983497334,True
1770,2025-02-10,False,False,False,1220.4996996299353,True
1771,2025-02-07,False,False,False,867.4446731497071,False
1772,2025-02-03,False,False,False,1031.585064232491,False
1773,2025-01-17,False,False,False,885.4659302073501,False
1774,2025-02-06,False,False,False,1079.9897837388248,False
1775,2025-01-25,False,False,False,1372.6200576894503,False
1776,2025-04-12,True,True,True,578.2991740948536,False
1777,2025-03-17,False,False,False,849.5848871820525,True
1778,2025-03-28,True,False,False,1545.7457132005031,True
1779,2025-04-27,True,True,False,1774.0691902912818,False
1780,2025-04-16,True,True,True,1556.4962171589875,False
1781,2025-03-27,True,False,False,1703.59995790324,True
1782,2025-03-26,True,True,True,1381.520430027927,True
1783,2025-01-27,False,False,False,1098.5957837223457,False
1784,2025-02-26,False,False,False,557.8144224944263,False
1785,2025-01-31,False,False,False,1420.195734644108,False
1786,2025-01-06,False,False,False,844.1054784614366,False
1787,2025-04-01,False,False,False,887.5729093100668,True
1788,2025-02-09,False,False,False,1259.51118159598,False
1789,2025-04-08,True,True,True,1246.2824435816513,True
1790,2025-01-12,False,False,False,1599.6588380052815,False
1791,2025-04-19,False,False,False,710.448068558555,True
1792,2025-05-01,False,False,False,718.7053773001667,False
1793,2025-02-22,False,False,False,641.2391876130823,False
1794,2025-03-12,False,False,False,1040.0567524766084,True
1795,2025-01-10,False,False,False,918.8261713121456,False
1796,2025-02-14,False,False,False,791.4104628062465,False
1797,2025-01-17,False,False,False,980.2981226810949,False
1798,2025-01-26,False,False,False,690.3573700129466,True
1799,2025-03-26,False,False,False,1463.7863296218775,True
1800,2025-04-02,True,False,False,154.69680599101162,True
1801,2025-03-03,False,False,False,828.6565978877677,True
1802,2025-02-15,False,False,False,283.9299876229127,True
1803,2025-03-05,False,False,False,506.3457902156334,False
1804,2025-01-02,False,False,False,823.5876261552248,True
1805,2025-02-23,False,False,False,908.3514057200072,False
1806,2025-04-17,False,False,False,1215.8143115119178,True
1807,2025-03-06,False,False,False,551.3187466177847,True
1808,2025-02-20,False,False,False,1135.6512241874138,True
1809,2025-02-22,False,False,False,1187.2559757412262,False
1810,2025-02-05,False,False,False,1203.0838373156803,False
1811,2025-04-25,True,False,False,1607.3995074896518,True
1812,2025-01-26,False,False,False,651.4239713384349,True
1813,2025-01-29,False,False,False,1162.3693462032402,True
1814,2025-01-21,False,False,False,1529.5482703718133,False
1815,2025-01-11,False,False,False,1420.0809446539374,False
1816,2025-02-09,False,False,False,1567.5867135407912,False
1817,2025-01-11,False,False,False,1072.3009492977383,True
1818,2025-02-05,False,False,False,822.4441939305536,True
1819,2025-04-23,True,False,False,1681.8723220801344,True
1820,2025-02-28,False,False,False,627.1786350371526,True
1821,2025-02-08,False,False,False,842.3797075786754,True
1822,2025-04-14,False,False,False,896.4654577211334,True
1823,2025-04-09,False,False,False,762.4740528488292,True
1824,2025-02-23,False,False,False,1101.8712780408152,True
1825,2025-04-08,False,False,False,1058.4429693932873,True
1826,2025-02-24,False,False,False,1012.2858729028655,True
1827,2025-04-21,True,True,False,910.1802828276581,True
1828,2025-01-24,False,False,False,859.1093535193002,False
1829,2025-04-28,True,False,False,1414.1319955524662,True
1830,2025-01-22,False,False,False,638.8644021413141,False
1831,2025-03-10,True,False,False,1167.4540259591065,True
1832,2025-02-25,False,False,False,1095.562829099187,True
1833,2025-02-02,False,False,False,424.3971503431775,True
1834,2025-02-05,False,False,False,848.837367939109,False
1835,2025-04-21,True,True,True,1355.1564136232244,True
1836,2025-01-20,False,False,False,871.7975163448643,True
1837,2025-03-24,True,False,False,1969.371587528286,True
1838,2025-04-09,True,False,False,1491.4142807058954,True
1839,2025-04-26,False,False,False,596.464200666984,True
1840,2025-04-17,True,True,True,591.1273062507388,True
1841,2025-03-22,True,True,False,1770.7662482277228,True
1842,2025-03-03,False,False,False,531.5619168358874,False
1843,2025-04-19,True,True,True,1239.7254414732915,True
1844,2025-04-17,True,True,False,964.571352224185,True
1845,2025-04-08,False,False,False,1009.3874450832328,False
